# BEGIN PLOT
LegendOnly=//Users/jlindert/Documents/proj/ttsemi/results/LOqqp.yoda/ttsemi_dec/2b_MET //Users/jlindert/Documents/proj/ttsemi/results/LObb4l-sl.yoda/ttsemi_dec/2b_MET  //Users/jlindert/Documents/proj/ttsemi/results/LOtchantqqp.yoda/ttsemi_dec/2b_MET //Users/jlindert/Documents/proj/ttsemi/results/LOschantqqp.yoda/ttsemi_dec/2b_MET  //Users/jlindert/Documents/proj/ttsemi/results/LOvbfqqp.yoda/ttsemi_dec/2b_MET
DrawOnly=//Users/jlindert/Documents/proj/ttsemi/results/LOqqp.yoda/ttsemi_dec/2b_MET //Users/jlindert/Documents/proj/ttsemi/results/LObb4l-sl.yoda/ttsemi_dec/2b_MET //Users/jlindert/Documents/proj/ttsemi/results/LOtchantqqp.yoda/ttsemi_dec/2b_MET //Users/jlindert/Documents/proj/ttsemi/results/LOvbfqqp.yoda/ttsemi_dec/2b_MET //Users/jlindert/Documents/proj/ttsemi/results/LOschantqqp.yoda/ttsemi_dec/2b_MET
Title=pp $\to \ell^{-} \bar \nu_{\ell}b\bar b q \bar q'$ at 13 TeV
LegendOrder=
RatioPlot1=1
LogX=0
LogY=1
YMax=10
LegendXPos=0.6
RatioPlot1YMax=3
RatioPlot1YLabel=1/lvqq'bb
RatioPlot1SameStyle=1
XMin=40
YMin=0.0000002
RatioPlot1YSize=5
RatioPlot1YMin=0.0002
RatioPlot1Error=1
RatioPlot1LogY=1
RatioPlot1ErrorBands=0
RatioPlot1Reference=//Users/jlindert/Documents/proj/ttsemi/results/LOqqp.yoda/ttsemi_dec/2b_MET
RatioPlot1DrawOnly=//Users/jlindert/Documents/proj/ttsemi/results/LOqqp.yoda/ttsemi_dec/2b_MET //Users/jlindert/Documents/proj/ttsemi/results/LObb4l-sl.yoda/ttsemi_dec/2b_MET //Users/jlindert/Documents/proj/ttsemi/results/LOtchantqqp.yoda/ttsemi_dec/2b_MET //Users/jlindert/Documents/proj/ttsemi/results/LOschantqq.yoda/ttsemi_dec/2b_MET //Users/jlindert/Documents/proj/ttsemi/results/LOvbfqqp.yoda/ttsemi_dec/2b_MET //Users/jlindert/Documents/proj/ttsemi/results/LOschantqqp.yoda/ttsemi_dec/2b_MET
#XCustomMajorTicks=100	  100	 200	 200	 300	  300	 1000	 1000
#XCustomMinorTicks=40	 40	 50	 50	 60	 60	 70	 70	 80	 80	 110	 110	 120	 120	 130	 130	 140	 140	  150	 150	400	 400		500	 500	 600	 600		700	 700	 800	 800	 900	 900
ErrorBands=0
XMax=400
YLabel=$\mathrm{d}\sigma / \mathrm{d} p_{{\rm T},{\rm miss}}$ [pb/GeV]
XLabel=$p_{{\rm T},{\rm miss}}$ [GeV]
Legend=1
RatioPlot2=1
RatioPlot2YMax=1.35
RatioPlot2YLabel=1/lvqq'bb
RatioPlot2SameStyle=1
RatioPlot2YSize=5
RatioPlot2YMin=0.55
RatioPlot2Error=1
RatioPlot2ErrorBands=0
RatioPlot2Reference=//Users/jlindert/Documents/proj/ttsemi/results/LOqqp.yoda/ttsemi_dec/2b_MET
RatioPlot2DrawOnly=//Users/jlindert/Documents/proj/ttsemi/results/LOqqp.yoda/ttsemi_dec/2b_MET //Users/jlindert/Documents/proj/ttsemi/results/LObb4l-sl+stchant+vbf_qqp.yoda/ttsemi_dec/2b_MET
RatioPlot2Legend=1
RatioPlot2LegendOnly=//Users/jlindert/Documents/proj/ttsemi/results/LObb4l-sl+stchant+vbf_qqp.yoda/ttsemi_dec/2b_MET
RatioPlot2LegendXPos=0.2
# END PLOT



# BEGIN SPECIAL label
\psclip{\psframe[linewidth=0, linestyle=none](0,0)(1,1)}
\uput{4pt}[180]{0}\physicscoor(180,0.2){$N_B \ge 2$}
\endpsclip
# END SPECIAL



# BEGIN HISTO1D //Users/jlindert/Documents/proj/ttsemi/results/LOqqp.yoda/ttsemi_dec/2b_MET
LineColor=blue
LineStyle=solid
Path=//Users/jlindert/Documents/proj/ttsemi/results/LOqqp.yoda/ttsemi_dec/2b_MET
ScaledBy=5.87406875376117812e-11
Title=lvqq'bb
# xlow	 xhigh	 val	 errminus	 errplus
0.000000e+00	2.000000e+01	9.225360e-02	1.461980e-05	1.461980e-05
2.000000e+01	4.000000e+01	2.174155e-01	2.314963e-05	2.314963e-05
4.000000e+01	6.000000e+01	1.863520e-01	2.314736e-05	2.314736e-05
6.000000e+01	8.000000e+01	1.111441e-01	1.800148e-05	1.800148e-05
8.000000e+01	1.000000e+02	6.356460e-02	1.374230e-05	1.374230e-05
1.000000e+02	1.200000e+02	3.723238e-02	9.925965e-06	9.925965e-06
1.200000e+02	1.400000e+02	2.192779e-02	7.970602e-06	7.970602e-06
1.400000e+02	1.600000e+02	1.298917e-02	5.858697e-06	5.858697e-06
1.600000e+02	1.800000e+02	7.783270e-03	4.434013e-06	4.434013e-06
1.800000e+02	2.000000e+02	4.714446e-03	3.669632e-06	3.669632e-06
2.000000e+02	2.200000e+02	2.884767e-03	2.559400e-06	2.559400e-06
2.200000e+02	2.400000e+02	1.794667e-03	1.994334e-06	1.994334e-06
2.400000e+02	2.600000e+02	1.123514e-03	1.556116e-06	1.556116e-06
2.600000e+02	2.800000e+02	7.045695e-04	1.234245e-06	1.234245e-06
2.800000e+02	3.000000e+02	4.408329e-04	9.739398e-07	9.739398e-07
3.000000e+02	3.200000e+02	2.769101e-04	7.667500e-07	7.667500e-07
3.200000e+02	3.400000e+02	1.738355e-04	6.092028e-07	6.092028e-07
3.400000e+02	3.600000e+02	1.072810e-04	4.858093e-07	4.858093e-07
3.600000e+02	3.800000e+02	6.724850e-05	5.262084e-07	5.262084e-07
3.800000e+02	4.000000e+02	4.152323e-05	2.909920e-07	2.909920e-07
# END HISTO1D


# BEGIN HISTO1D //Users/jlindert/Documents/proj/ttsemi/results/LObb4l-sl.yoda/ttsemi_dec/2b_MET
LineColor=black
LineStyle=solid
Path=//Users/jlindert/Documents/proj/ttsemi/results/LObb4l-sl.yoda/ttsemi_dec/2b_MET
Scale=6
ScaledBy=4.98841944660993763e-10
Title=bb4l-sl ($t\bar t + tW$)
# xlow	 xhigh	 val	 errminus	 errplus
0.000000e+00	2.000000e+01	1.535025e-02	4.130872e-06	4.130872e-06
2.000000e+01	4.000000e+01	3.618017e-02	6.765689e-06	6.765689e-06
4.000000e+01	6.000000e+01	3.100460e-02	6.506864e-06	6.506864e-06
6.000000e+01	8.000000e+01	1.848840e-02	5.064506e-06	5.064506e-06
8.000000e+01	1.000000e+02	1.057598e-02	3.843399e-06	3.843399e-06
1.000000e+02	1.200000e+02	6.192135e-03	2.907871e-06	2.907871e-06
1.200000e+02	1.400000e+02	3.643843e-03	2.215318e-06	2.215318e-06
1.400000e+02	1.600000e+02	2.162342e-03	1.695798e-06	1.695798e-06
1.600000e+02	1.800000e+02	1.295200e-03	1.319736e-06	1.319736e-06
1.800000e+02	2.000000e+02	7.851260e-04	1.106654e-06	1.106654e-06
2.000000e+02	2.200000e+02	4.810785e-04	7.820946e-07	7.820946e-07
2.200000e+02	2.400000e+02	2.989239e-04	6.547618e-07	6.547618e-07
2.400000e+02	2.600000e+02	1.872378e-04	5.584906e-07	5.584906e-07
2.600000e+02	2.800000e+02	1.171766e-04	4.078085e-07	4.078085e-07
2.800000e+02	3.000000e+02	7.288440e-05	3.346522e-07	3.346522e-07
3.000000e+02	3.200000e+02	4.609286e-05	3.536040e-07	3.536040e-07
3.200000e+02	3.400000e+02	2.881989e-05	2.000373e-07	2.000373e-07
3.400000e+02	3.600000e+02	1.764353e-05	1.500675e-07	1.500675e-07
3.600000e+02	3.800000e+02	1.109020e-05	1.205902e-07	1.205902e-07
3.800000e+02	4.000000e+02	7.187345e-06	1.836905e-07	1.836905e-07
# END HISTO1D


# BEGIN HISTO1D //Users/jlindert/Documents/proj/ttsemi/results/LOtchantqqp.yoda/ttsemi_dec/2b_MET
LineColor=lilac
LineStyle=solid
Path=//Users/jlindert/Documents/proj/ttsemi/results/LOtchantqqp.yoda/ttsemi_dec/2b_MET
ScaledBy=1.59330700419001828e-09
Title=tqq'b (t-chan)
# xlow	 xhigh	 val	 errminus	 errplus
0.000000e+00	2.000000e+01	1.180796e-04	7.650753e-07	7.650753e-07
