# BEGIN PLOT
LegendOnly=//Users/jlindert/Documents/proj/ttsemi/results/LOqqp.yoda/ttsemi_dec/1bex_MET //Users/jlindert/Documents/proj/ttsemi/results/LObb4l-sl.yoda/ttsemi_dec/1bex_MET  //Users/jlindert/Documents/proj/ttsemi/results/LOtchantqqp.yoda/ttsemi_dec/1bex_MET //Users/jlindert/Documents/proj/ttsemi/results/LOschantqqp.yoda/ttsemi_dec/1bex_MET  //Users/jlindert/Documents/proj/ttsemi/results/LOvbfqqp.yoda/ttsemi_dec/1bex_MET
DrawOnly=//Users/jlindert/Documents/proj/ttsemi/results/LOqqp.yoda/ttsemi_dec/1bex_MET //Users/jlindert/Documents/proj/ttsemi/results/LObb4l-sl.yoda/ttsemi_dec/1bex_MET //Users/jlindert/Documents/proj/ttsemi/results/LOtchantqqp.yoda/ttsemi_dec/1bex_MET //Users/jlindert/Documents/proj/ttsemi/results/LOvbfqqp.yoda/ttsemi_dec/1bex_MET //Users/jlindert/Documents/proj/ttsemi/results/LOschantqqp.yoda/ttsemi_dec/1bex_MET
Title=pp $\to \ell^{-} \bar \nu_{\ell}b\bar b q \bar q'$ at 13 TeV
LegendOrder=
RatioPlot1=1
LogX=0
LogY=1
YMax=10
LegendXPos=0.60
RatioPlot1YMax=3
RatioPlot1YLabel=1/lvqq'bb
RatioPlot1SameStyle=1
XMin=40
YMin=0.0000002
RatioPlot1YSize=5
RatioPlot1YMin=0.0002
RatioPlot1Error=1
RatioPlot1LogY=1
RatioPlot1ErrorBands=0
RatioPlot1Reference=//Users/jlindert/Documents/proj/ttsemi/results/LOqqp.yoda/ttsemi_dec/1bex_MET
RatioPlot1DrawOnly=//Users/jlindert/Documents/proj/ttsemi/results/LOqqp.yoda/ttsemi_dec/1bex_MET //Users/jlindert/Documents/proj/ttsemi/results/LObb4l-sl.yoda/ttsemi_dec/1bex_MET //Users/jlindert/Documents/proj/ttsemi/results/LOtchantqqp.yoda/ttsemi_dec/1bex_MET //Users/jlindert/Documents/proj/ttsemi/results/LOschantqq.yoda/ttsemi_dec/1bex_MET //Users/jlindert/Documents/proj/ttsemi/results/LOvbfqqp.yoda/ttsemi_dec/1bex_MET //Users/jlindert/Documents/proj/ttsemi/results/LOschantqqp.yoda/ttsemi_dec/1bex_MET
#XCustomMajorTicks=100	  100	 200	 200	 300	  300	 1000	 1000
#XCustomMinorTicks=40	 40	 50	 50	 60	 60	 70	 70	 80	 80	 110	 110	 120	 120	 130	 130	 140	 140	  150	 150	400	 400		500	 500	 600	 600		700	 700	 800	 800	 900	 900
ErrorBands=0
XMax=400
YLabel=$\mathrm{d}\sigma / \mathrm{d} p_{{\rm T},{\rm miss}}$ [pb/GeV]
XLabel=$p_{{\rm T},{\rm miss}}$ [GeV]
Legend=1
RatioPlot2=1
RatioPlot2YMax=1.35
RatioPlot2YLabel=1/lvqq'bb
RatioPlot2SameStyle=1
RatioPlot2YSize=5
RatioPlot2YMin=0.55
RatioPlot2Error=1
RatioPlot2ErrorBands=0
RatioPlot2Reference=//Users/jlindert/Documents/proj/ttsemi/results/LOqqp.yoda/ttsemi_dec/1bex_MET
RatioPlot2DrawOnly=//Users/jlindert/Documents/proj/ttsemi/results/LOqqp.yoda/ttsemi_dec/1bex_MET //Users/jlindert/Documents/proj/ttsemi/results/LObb4l-sl+stchant+vbf_qqp.yoda/ttsemi_dec/1bex_MET
RatioPlot2Legend=1
RatioPlot2LegendOnly=//Users/jlindert/Documents/proj/ttsemi/results/LObb4l-sl+stchant+vbf_qqp.yoda/ttsemi_dec/1bex_MET
RatioPlot2LegendXPos=012
# END PLOT


# BEGIN SPECIAL label
\psclip{\psframe[linewidth=0, linestyle=none](0,0)(1,1)}
\uput{4pt}[180]{0}\physicscoor(180,0.2){$N_B = 1$}
\endpsclip
# END SPECIAL




# BEGIN HISTO1D //Users/jlindert/Documents/proj/ttsemi/results/LOqqp.yoda/ttsemi_dec/1bex_MET
LineColor=blue
LineStyle=solid
Path=//Users/jlindert/Documents/proj/ttsemi/results/LOqqp.yoda/ttsemi_dec/1bex_MET
ScaledBy=5.87406875376117812e-11
Title=lvqq'bb
# xlow	 xhigh	 val	 errminus	 errplus
0.000000e+00	2.000000e+01	3.128747e-02	1.288705e-05	1.288705e-05
2.000000e+01	4.000000e+01	7.453745e-02	2.733442e-05	2.733442e-05
4.000000e+01	6.000000e+01	6.644490e-02	2.751656e-05	2.751656e-05
6.000000e+01	8.000000e+01	4.229787e-02	1.577996e-05	1.577996e-05
8.000000e+01	1.000000e+02	2.586545e-02	1.791919e-05	1.791919e-05
1.000000e+02	1.200000e+02	1.624810e-02	9.085973e-06	9.085973e-06
1.200000e+02	1.400000e+02	1.023661e-02	6.218320e-06	6.218320e-06
1.400000e+02	1.600000e+02	6.505515e-03	5.171702e-06	5.171702e-06
1.600000e+02	1.800000e+02	4.149770e-03	4.206516e-06	4.206516e-06
1.800000e+02	2.000000e+02	2.654547e-03	2.922178e-06	2.922178e-06
2.000000e+02	2.200000e+02	1.705016e-03	2.963818e-06	2.963818e-06
2.200000e+02	2.400000e+02	1.078817e-03	1.880497e-06	1.880497e-06
2.400000e+02	2.600000e+02	6.858695e-04	1.386387e-06	1.386387e-06
2.600000e+02	2.800000e+02	4.343710e-04	1.035210e-06	1.035210e-06
2.800000e+02	3.000000e+02	2.795617e-04	1.103839e-06	1.103839e-06
3.000000e+02	3.200000e+02	1.762058e-04	7.972829e-07	7.972829e-07
3.200000e+02	3.400000e+02	1.119112e-04	5.067884e-07	5.067884e-07
3.400000e+02	3.600000e+02	7.122785e-05	4.268143e-07	4.268143e-07
3.600000e+02	3.800000e+02	4.563071e-05	3.262378e-07	3.262378e-07
3.800000e+02	4.000000e+02	2.862903e-05	2.673417e-07	2.673417e-07
# END HISTO1D


# BEGIN HISTO1D //Users/jlindert/Documents/proj/ttsemi/results/LObb4l-sl.yoda/ttsemi_dec/1bex_MET
LineColor=black
LineStyle=solid
Path=//Users/jlindert/Documents/proj/ttsemi/results/LObb4l-sl.yoda/ttsemi_dec/1bex_MET
Scale=6
ScaledBy=4.98841944660993763e-10
Title=bb4l-sl ($t\bar t + tW$)
# xlow	 xhigh	 val	 errminus	 errplus
0.000000e+00	2.000000e+01	5.175485e-03	3.938847e-06	3.938847e-06
2.000000e+01	4.000000e+01	1.231329e-02	6.959194e-06	6.959194e-06
4.000000e+01	6.000000e+01	1.097496e-02	5.954887e-06	5.954887e-06
6.000000e+01	8.000000e+01	6.991830e-03	4.356379e-06	4.356379e-06
8.000000e+01	1.000000e+02	4.285575e-03	5.381189e-06	5.381189e-06
1.000000e+02	1.200000e+02	2.694856e-03	2.572955e-06	2.572955e-06
1.200000e+02	1.400000e+02	1.703815e-03	2.018509e-06	2.018509e-06
1.400000e+02	1.600000e+02	1.080840e-03	1.618260e-06	1.618260e-06
1.600000e+02	1.800000e+02	6.898725e-04	1.167449e-06	1.167449e-06
1.800000e+02	2.000000e+02	4.420897e-04	1.164134e-06	1.164134e-06
2.000000e+02	2.200000e+02	2.831206e-04	6.993881e-07	6.993881e-07
2.200000e+02	2.400000e+02	1.805258e-04	6.173036e-07	6.173036e-07
2.400000e+02	2.600000e+02	1.140634e-04	3.904763e-07	3.904763e-07
2.600000e+02	2.800000e+02	7.186290e-05	3.030579e-07	3.030579e-07
2.800000e+02	3.000000e+02	4.629254e-05	2.470785e-07	2.470785e-07
3.000000e+02	3.200000e+02	2.949545e-05	1.920900e-07	1.920900e-07
3.200000e+02	3.400000e+02	1.825803e-05	1.487784e-07	1.487784e-07
3.400000e+02	3.600000e+02	1.177118e-05	1.276683e-07	1.276683e-07
3.600000e+02	3.800000e+02	7.441890e-06	9.502209e-08	9.502209e-08
3.800000e+02	4.000000e+02	4.754918e-06	7.547940e-08	7.547940e-08
# END HISTO1D


# BEGIN HISTO1D //Users/jlindert/Documents/proj/ttsemi/results/LOtchantqqp.yoda/ttsemi_dec/1bex_MET
LineColor=lilac
LineStyle=solid
Path=//Users/jlindert/Documents/proj/ttsemi/results/LOtchantqqp.yoda/ttsemi_dec/1bex_MET
ScaledBy=1.59330700419001828e-09
Title=tqq'b (t-chan)
# xlow	 xhigh	 val	 errminus	 errplus
0.000000e+00	2.000000e+01	2.343112e-04	1.800896e-06	1.800896e-06
2.000000e+01	4.000000e+01	6.458050e-04	3.610679e-06	3.610679e-06
