x y
0.11535751074552536 0.6047031283378601
-0.08247655630111694 -0.8005229830741882
-0.04533033072948456 -0.9798600673675537
-0.14609810709953308 -0.6698316335678101
-0.15234437584877014 -0.46157118678092957
0.15489761531352997 0.6346077919006348
-0.11405004560947418 0.5979737639427185
-0.18332462012767792 -0.7336562275886536
-0.11229909211397171 0.09923393279314041
-0.19404585659503937 -0.23946093022823334
0.15567924082279205 0.2531771957874298
-0.024760307744145393 0.7176650166511536
-0.1967831552028656 0.1298527866601944
0.15227679908275604 0.20664989948272705
-0.17203329503536224 -0.4894537925720215
-0.1819821298122406 -0.2671881318092346
0.16744007170200348 0.5646838545799255
-0.15794909000396729 -0.7762673497200012
-0.07186269015073776 -0.5326741933822632
0.048797357827425 -0.6858152747154236
0.19779856503009796 -0.28133267164230347
-0.13616850972175598 -0.061195019632577896
-0.13967525959014893 -0.8825434446334839
0.18864655494689941 -0.31467849016189575
-0.16982127726078033 0.7949457764625549
0.0392133891582489 0.07873135060071945
0.12000496685504913 0.4183617830276489
0.1915414035320282 -0.012671141885221004
-0.07350718975067139 -0.2646242678165436
-0.043801449239254 -0.9093117713928223
-0.18837113678455353 0.6541268825531006
-0.032361190766096115 -0.4712963402271271
0.030066752806305885 -0.0023273243568837643
-0.04034833237528801 -0.9432154297828674
-0.19313961267471313 -0.4614608585834503
0.0750221237540245 -0.23765695095062256
-0.14763829112052917 0.22724859416484833
0.018482631072402 -0.694260835647583
0.011206656694412231 -0.4929748475551605
-0.04723744094371796 -0.38875868916511536
-0.09774884581565857 -0.014461781829595566
-0.16928791999816895 -0.05714394897222519
0.11902569979429245 -0.6769769787788391
0.03555865213274956 -0.9784663319587708
-0.14113521575927734 0.7788974046707153
0.009690330363810062 -0.48730772733688354
0.19502383470535278 0.8128609657287598
0.021807760000228882 -0.586949348449707
-0.10432683676481247 -0.21846774220466614
0.1464870274066925 0.05141501873731613
-0.13105332851409912 0.7941796779632568
-0.019364845007658005 0.07171235978603363
0.14914312958717346 0.4423816502094269
0.03515112027525902 -0.964549720287323
0.0075653004460036755 0.2489953190088272
-0.07235024124383926 0.6057530641555786
0.19259922206401825 -0.28498467803001404
-0.038602810353040695 -0.08498025685548782
-0.16963669657707214 -0.6171953678131104
0.05707959830760956 -0.17913013696670532
-0.144326314330101 -0.8912638425827026
-0.14588245749473572 -0.041270025074481964
-0.10045280307531357 0.5930324196815491
0.17743462324142456 0.08174747228622437
0.19236025214195251 -0.5803871750831604
-0.1334591507911682 -0.34046539664268494
0.10121145844459534 0.34877949953079224
0.012165477499365807 -0.15016227960586548
-0.07079155743122101 -0.4933173954486847
0.03840906545519829 -0.4469110667705536
0.10767017304897308 -0.664684534072876
-0.14176924526691437 0.2057354599237442
-0.06819572299718857 0.566830575466156
-0.08439665287733078 0.5194647908210754
-0.08531764149665833 0.2117496281862259
-0.0641738772392273 -0.16656288504600525
-0.1771555095911026 0.33180859684944153
0.1739959418773651 0.1592484563589096
0.10251457989215851 -0.5842015147209167
0.19341784715652466 -0.7434847950935364
0.11928486824035645 -0.48303085565567017
0.03181655704975128 -0.37774330377578735
-0.19787758588790894 -0.2742522954940796
-0.0076748705469071865 0.808829665184021
-0.06939458101987839 -0.5105979442596436
0.12719660997390747 0.2961098849773407
-0.06854568421840668 0.5979310870170593
0.0996553972363472 0.04062800109386444
0.05177384987473488 0.5876069664955139
0.10362166911363602 -0.32401618361473083
0.05241585150361061 -0.5476521849632263
0.12297271192073822 0.9165521860122681
0.09254896640777588 0.8006071448326111
0.09128901362419128 0.7931750416755676
0.015373983420431614 0.20965759456157684
0.15275152027606964 0.5201125144958496
0.08204206824302673 -0.1246994286775589
