x y
-0.2398960292339325 -0.30588972568511963
0.008955503813922405 0.49879178404808044
-0.2909855246543884 0.06167687475681305
-0.24023133516311646 -0.35141342878341675
-0.23983509838581085 -0.3202342092990875
0.0009556612349115312 0.46201953291893005
-0.23453067243099213 -0.39535945653915405
-0.2856175899505615 -0.05175997316837311
-0.23882168531417847 0.3450871706008911
-0.014627598226070404 0.5150395631790161
0.01921509951353073 -0.4491938352584839
0.01858672872185707 0.5108924508094788
-0.2396588772535324 0.34199267625808716
-0.29229462146759033 0.00103405537083745
-0.23983268439769745 0.33906689286231995
-0.023752136155962944 -0.4747426211833954
0.006872628815472126 0.5088651180267334
0.0074623660184443 0.4943654537200928
0.0016814105911180377 -0.5033904910087585
-0.005168395582586527 0.5018244981765747
-0.03513604775071144 0.49300023913383484
-0.2316342443227768 -0.37864455580711365
0.01762857660651207 -0.5142662525177002
0.0049905925989151 0.5376498699188232
-0.0033674389123916626 0.4741004705429077
0.23784175515174866 -0.35539761185646057
0.027663614600896835 -0.5311502814292908
0.03182205557823181 0.49804994463920593
-0.23944219946861267 -0.32667455077171326
-0.24015690386295319 -0.3502984642982483
-0.01590896025300026 -0.4939119219779968
0.23747368156909943 -0.34067147970199585
0.23917175829410553 -0.3057214915752411
-0.2404758185148239 -0.34062761068344116
0.2342090606689453 0.3758578300476074
0.0018086086492985487 -0.4867975115776062
-0.014015354216098785 -0.49764224886894226
-0.025021934881806374 -0.5091423988342285
0.0058801444247365 0.5002098083496094
-0.0408710241317749 -0.503146767616272
0.04179505258798599 -0.5311380624771118
-0.002246103249490261 0.4853762984275818
0.005875831004232168 -0.5560680031776428
0.03446896746754646 0.5020923018455505
0.0012652587611228228 0.4650109112262726
-0.0396319143474102 0.46928656101226807
-0.04771294817328453 0.5420216917991638
0.23604387044906616 0.3599078953266144
0.010046186856925488 0.47052013874053955
0.005014386959373951 -0.5091125965118408
-0.28965264558792114 -0.0245863888412714
0.025207489728927612 -0.458033949136734
-0.005335226189345121 -0.48846668004989624
0.23839159309864044 -0.3523392677307129
0.0004775297420565039 -0.47009745240211487
-0.005270840134471655 -0.4806827902793884
0.2836925983428955 -0.037120334804058075
0.0065523432567715645 -0.5203422904014587
0.002724922727793455 -0.48099708557128906
0.2826102674007416 0.02914871647953987
-0.010282877832651138 -0.5013248324394226
-0.01802731864154339 -0.4984630346298218
0.23627866804599762 -0.3524424433708191
-0.23880504071712494 0.3337981402873993
-0.0060398695059120655 -0.49279385805130005
0.00044433274888433516 0.5278112292289734
0.004311834927648306 -0.48786261677742004
-0.02255965955555439 0.49652808904647827
-0.012731939554214478 0.48709771037101746
0.23799841105937958 0.33941471576690674
0.009945503436028957 -0.5122714042663574
-0.027708284556865692 -0.4588386118412018
-0.24001644551753998 0.3174091875553131
-0.02217000536620617 0.4776475429534912
0.2365160584449768 -0.3921254873275757
-0.04361645132303238 -0.5005602240562439
-0.237504780292511 0.38733795285224915
-0.03344932943582535 -0.4643832743167877
-0.03587734326720238 -0.5020354390144348
0.00766862602904439 -0.49244585633277893
-0.2838904559612274 0.03236036375164986
-0.04427751526236534 0.465268075466156
0.23562145233154297 0.3545076847076416
-0.010971163399517536 -0.4954637885093689
0.23739992082118988 0.35038208961486816
-0.23714472353458405 -0.2848886549472809
0.012258011847734451 -0.446499228477478
0.0027524628676474094 -0.5024542808532715
-0.05242270231246948 -0.4784882962703705
-0.00015967374201864004 0.495929092168808
0.2378109097480774 -0.3881746232509613
-0.011277999728918076 0.4793969392776489
-0.012984147295355797 -0.5214259624481201
-0.0077536324970424175 -0.5098157525062561
0.004330189432948828 -0.5046440958976746
0.23667266964912415 -0.31497180461883545
-0.003876118455082178 0.4615331292152405
0.2347993105649948 0.36855974793434143
0.04704574868083 0.5115633010864258
-0.001186917070299387 0.4938669502735138
0.2384343147277832 -0.3538597822189331
-0.02049373649060726 -0.48826733231544495
0.003025141777470708 -0.48256340622901917
0.23746195435523987 0.3315141797065735
-0.013719554990530014 -0.4875115156173706
0.0036904006265103817 0.47932693362236023
