x y
0.00893479771912098 0.523851215839386
0.10071764141321182 -0.48750364780426025
0.06866295635700226 0.5167044997215271
-0.07490399479866028 -0.46562856435775757
-0.04378514736890793 0.5329609513282776
0.006667878478765488 0.5618583559989929
0.03764316439628601 0.4504640996456146
-0.06899801641702652 0.5086743235588074
0.031040675938129425 -0.42880746722221375
-0.0017462542746216059 0.4782665967941284
0.03574201464653015 0.5168439149856567
-0.1136433333158493 -0.4617042541503906
-0.011679312214255333 -0.5578585863113403
-0.010129857808351517 0.5175307989120483
-0.029168032109737396 -0.526556670665741
0.03141842409968376 0.5149495601654053
0.053589221090078354 -0.508228063583374
-0.027621492743492126 -0.46265482902526855
0.007876602001488209 -0.5331606268882751
-0.008332226425409317 -0.46301084756851196
0.005985393654555082 -0.4095986485481262
0.015566929243505001 -0.5220348834991455
0.008010124787688255 -0.4618394672870636
-0.006268911063671112 0.4796084463596344
-0.08277121186256409 -0.5326343774795532
-0.020384319126605988 0.48548948764801025
-0.007455775514245033 0.5248793363571167
0.06768063455820084 0.4576578736305237
0.06702543050050735 0.4369828701019287
-0.011615615338087082 0.5095119476318359
0.0024577437434345484 -0.47754955291748047
-0.03835967183113098 -0.454996258020401
-0.015144623816013336 -0.47910135984420776
0.020124360918998718 -0.5154376029968262
-0.0409359335899353 0.46686530113220215
0.006696890573948622 -0.5840195417404175
-0.027685752138495445 0.46485593914985657
-0.06276331841945648 0.4492846727371216
-0.035289324820041656 0.5021002888679504
0.016674818471074104 0.5398699045181274
0.04459594935178757 -0.48714640736579895
0.23628491163253784 0.3494529128074646
0.019472016021609306 -0.44169551134109497
-0.04530709981918335 -0.517207145690918
-0.0309414304792881 0.48582568764686584
0.0400991290807724 0.4597497880458832
0.05499289557337761 -0.5272347927093506
-0.016710633412003517 -0.48175570368766785
-0.023496322333812714 0.4902868866920471
0.034491878002882004 -0.41573357582092285
0.027080003172159195 0.5746822953224182
0.055802855640649796 0.41639280319213867
0.00041351767140440643 -0.46316343545913696
0.03325844928622246 -0.5062040686607361
0.05460910126566887 0.4686029851436615
0.006344896741211414 -0.5262733101844788
-0.04253777489066124 -0.4837616980075836
-0.0810319036245346 -0.4966956675052643
-0.11907554417848587 0.5259585380554199
0.031831175088882446 0.5366846323013306
0.04914127290248871 -0.533100962638855
0.04795360192656517 -0.5177622437477112
0.020575137808918953 0.4907269775867462
-0.0220823772251606 0.5704556107521057
0.017516721040010452 0.5451261401176453
-0.014842878095805645 0.4748346507549286
-0.0302070714533329 -0.4649377465248108
0.08776575326919556 0.5469937920570374
-0.0440220832824707 0.4526655972003937
0.03398902341723442 -0.5041303038597107
0.07345182448625565 -0.46667760610580444
-0.10851585865020752 0.44447061419487
0.0664951354265213 0.4700325131416321
-0.04430386424064636 0.493641197681427
0.04568259418010712 0.49891936779022217
0.02690429985523224 -0.5108528733253479
-0.08381343632936478 -0.4775656461715698
0.031346436589956284 -0.48794084787368774
0.008985626511275768 -0.5192900896072388
-0.00579987233504653 -0.4730667769908905
0.06668488681316376 -0.45003950595855713
-0.06883826851844788 -0.4411027729511261
0.0330258384346962 0.5204949975013733
-0.003541292855516076 -0.4913317859172821
0.007621971424669027 0.4719470143318176
0.010861215181648731 -0.46942487359046936
0.002693505957722664 0.5339617133140564
0.05782204121351242 -0.5137971043586731
-0.039955023676157 0.5040544867515564
-0.0036226294469088316 -0.504706621170044
-0.06313300877809525 0.4684443175792694
0.026069000363349915 -0.5039547681808472
-0.02021762914955616 -0.5329180955886841
-0.023042580112814903 0.5121057033538818
0.0032858073245733976 -0.45634323358535767
-0.0025155246257781982 0.4034644365310669
-0.0036931296344846487 -0.49263474345207214
-0.00021254374587442726 0.49040722846984863
0.018443824723362923 -0.4421963095664978
0.023667456582188606 -0.5315936803817749
-0.04058365151286125 -0.45385438203811646
0.0052237012423574924 -0.4851236045360565
-0.09431058913469315 0.4287383556365967
0.004379353951662779 -0.5022978186607361
-0.052824098616838455 0.4485573172569275
0.06911176443099976 -0.5171334743499756
-0.041089221835136414 0.47081565856933594
-0.0413707010447979 -0.5699127316474915
-0.03228471800684929 -0.4962172210216522
0.06336097419261932 -0.47102558612823486
0.004542066249996424 0.48704954981803894
0.09502101689577103 -0.4624432325363159
0.024414068087935448 0.4792492687702179
-0.028180653229355812 -0.4575510025024414
-0.029808219522237778 0.39499256014823914
-0.01606590300798416 0.483038067817688
-0.017418140545487404 -0.5404422283172607
-0.022052330896258354 0.4719831943511963
-0.06895085424184799 0.49446025490760803
-0.0042152986861765385 -0.5776814222335815
-0.02792091853916645 -0.5459275245666504
-0.21755149960517883 -0.3770497441291809
0.05672662332653999 -0.5624434351921082
-0.04947159066796303 -0.489838182926178
0.04674764722585678 0.5036991238594055
0.03215445578098297 -0.5160099864006042
-0.04393076151609421 -0.5418874621391296
-0.03721912205219269 0.5565239191055298
-0.007284911349415779 0.5664145946502686
0.02630014717578888 -0.5199010372161865
-0.008332224562764168 -0.5213369727134705
-0.039994191378355026 0.5536566376686096
